"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","FRGT","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WESD","WSF1","WSF2","WSF5","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT16","WT18","WT21","WV01","WV03","WV20"
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-08-22",,,,,,,,,,,"28.3","23.3",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-08-23",,,,,,,,,,,"32.2","22.8",,,,,,,,,,,,,"    1",,"    1",,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-08-24",,,,,,,,,,,"32.2","22.8",,,,,,,,,,,,,,,"    1",,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-08-25",,,,,,,,,,,"28.9","23.3",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-08-26",,,,,,,,,,,"32.8","21.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-08-27",,,,,,,,,,,"32.2","22.8",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-08-28",,,,,,,,,,,"30.0","21.1",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-08-29",,,,,,,,,,,"32.2","22.2",,,,,,,,,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-08-30",,,,,,,,,,,"33.9","22.8",,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-08-31",,,,,,,,,,,"31.7","22.8",,,,,,,,,,,,,,,"    1",,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-01",,,,,,,,,,,"31.1","22.2",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-02",,,,,,,,,,,"31.7","22.8",,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-03",,,,,,,,,,,"27.8","22.2",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-04",,,,,,,,,,,"26.7","21.7",,,,,,,,,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-05",,,,,,,,,,,"31.1","23.3",,,,,,,,,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-06",,,,,,,,,,,"31.7","22.8",,,,,,,,,,,,,,,"    1",,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-07",,,,,,,,,,,"30.6","22.2",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-08",,,,,,,,,,,"33.3","22.8",,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-09",,,,,,,,,,,"33.3","23.9",,,,,,,,,,,,,,,"    1",,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-10",,,,,,,,,,,"35.0","23.3",,,,,,,,,,,,,,,"    1",,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-11",,,,,,,,,,,"33.9","23.3",,,,,,,,,,,,,,,"    1",,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-12",,,,,,,,,,,"35.0","23.3",,,,,,,,,,,,,"    1",,"    1",,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-13",,,,,,,,,,,"33.3","20.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-14",,,,,,,,,,,"33.3","23.3",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-15",,,,,,,,,,,"32.8","22.8",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-16",,,,,,,,,,,"24.4","20.6",,,,,,,,,,,,,,,"    1",,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-17",,,,,,,,,,,"31.7","22.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-18",,,,,,,,,,,"32.8","21.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-19",,,,,,,,,,,"32.8","23.9",,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-20",,,,,,,,,,,"32.8","22.8",,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-21",,,,,,,,,,,"32.2","22.2",,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-22",,,,,,,,,,,"31.1","22.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-23",,,,,,,,,,,"31.7","22.8",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-24",,,,,,,,,,,"31.1","18.3",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-25",,,,,,,,,,,"32.8","21.7",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-26",,,,,,,,,,,"31.7","23.3",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-27",,,,,,,,,,,"30.0","20.0",,,,,,,,,,,,,,,"    1",,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-28",,,,,,,,,,,"26.1","22.2",,,,,,,,,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-29",,,,,,,,,,,"30.6","23.3",,,,,,,,,,,,,,,"    1",,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-09-30",,,,,,,,,,,"30.6","23.3",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-01",,,,,,,,,,,"28.3","22.8",,,,,,,,,,,,,,,"    1",,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-02",,,,,,,"0.0","0.0",,,"31.7","22.8",,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-03",,,,,,,"0.0","0.0",,,"31.7","21.7",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-04",,,,,,,,,,,"31.1","21.7",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-05",,,,,,,,,,,"31.7","21.7",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-06",,,,,,,"0.0","0.0",,,"30.6","22.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-07",,,,,,,,,,,"29.4","22.8",,,,,,,,,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-08",,,,,,,"0.0","0.0",,,"30.6","21.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-09",,,,,,,,,,,"30.6","20.6",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-10",,,,,,,"0.0","0.0",,,"29.4","21.1",,,,,,,,,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-11",,,,,,,,,,,"23.9","20.6",,,,,,,,,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-12",,,,,,,,,,,"26.1","19.4",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-13",,,,,,,,,,,"28.3","18.3",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-14",,,,,,,,,,,"28.9","17.2",,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-15",,,,,,,,,,,"30.0","20.0",,,,,,,,,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-16",,,,,,,,,,,"21.7","14.4",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-17",,,,,,,,,,,"25.6","12.8",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-18",,,,,,,,,,,"28.3","16.1",,,,,,,,,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-19",,,,,,,,,,,"26.7","18.9",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-20",,,,,,,,,,,"27.2","18.9",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-21",,,,,,,,,,,"29.4","17.8",,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-22",,,,,,,,,,,"30.0","17.2",,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-23",,,,,,,,,,,"27.8","20.6",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-24",,,,,,,,,,,"25.6","15.6",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-25",,,,,,,,,,,"28.9","15.6",,,,,,,,,,,,,"    1",,"    1",,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-26",,,,,,,,,,,"23.9","18.9",,,,,,,,,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-27",,,,,,,,,,,"26.7","15.6",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-28",,,,,,,,,,,"27.2","18.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-29",,,,,,,,,,,"27.2","19.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-30",,,,,,,,,,,"27.8","19.4",,,,,,,,,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-10-31",,,,,,,,,,,"27.2","18.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-01",,,,,,,"0.0","0.0","0.0",,"26.7","18.3",,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-02",,,,,,,"0.0","0.0","0.0",,"28.9","18.3",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-03",,,,,,,"0.0","0.0","0.0",,"28.3","18.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-04",,,,,,,"0.0","0.0","0.0",,"24.4","13.9",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-05",,,,,,,"0.0","0.0","0.0",,"19.4","7.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-06",,,,,,,"0.0","0.0","0.0",,"23.9","11.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-07",,,,,,,"0.0","0.0","0.0",,"26.7","14.4",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-08",,,,,,,"0.0","0.0","0.0",,"27.2","17.2",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-09",,,,,,,"0.0","0.0","0.0",,"28.3","18.3",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-10",,,,,,,"0.0","0.0","0.0",,"27.8","18.3",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-11",,,,,,,"0.0","0.0","0.0",,"27.2","18.9",,,,,,,,,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-12",,,,,,,"0.0","0.0","0.0",,"27.2","23.9",,,,,,,,,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-13",,,,,,,"0.0","0.0","0.0",,"25.6","21.7",,,,,,,,,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-14",,,,,,,"0.0","0.0","0.0",,"27.8","19.4",,,,,,,,,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-15",,,,,,,"0.0","0.0","0.0",,"16.7","6.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-16",,,,,,,"0.0","0.0","0.0",,"22.8","10.0",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-17",,,,,,,"0.0","0.0","0.0",,"23.9","15.6",,,,,,,,,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-18",,,,,,,"0.0","0.0","0.0",,"25.6","16.1",,,,,,,,,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-19",,,,,,,"0.0","0.0","0.0",,"26.7","16.7",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-20",,,,,,,"0.0","0.0","0.0",,"26.1","15.0",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-21",,,,,,,"0.0","0.0","0.0",,"27.2","16.7",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-22",,,,,,,"0.0","0.0","0.0",,"27.2","16.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-23",,,,,,,"0.0","0.0","0.0",,"17.2","3.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-25",,,,,,,"0.0","0.0","0.0",,"16.7","2.2",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-26",,,,,,,"0.0","0.0","0.0",,"20.0","6.7",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-27",,,,,,,"0.0","0.0","0.0",,"23.9","10.6",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-28",,,,,,,"0.0","0.0","0.0",,"24.4","13.9",,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-29",,,,,,,"0.0","0.0","0.0",,"19.4","9.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-11-30",,,,,,,"0.0","0.0","0.0",,"14.4","2.8",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-01",,,,,,,"0.0","0.0",,,"17.8","4.4",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-02",,,,,,,"0.0","0.0",,,"21.1","6.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-03",,,,,,,"0.0","0.0",,,"22.8","10.6",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-04",,,,,,,"0.0","0.0",,,"21.7","12.8",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-05",,,,,,,"0.0","0.0",,,"11.7","8.9",,,,,,,,,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-06",,,,,,,"0.0","0.0",,,"15.0","3.3",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-07",,,,,,,"0.0","0.0",,,"21.1","5.0",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-08",,,,,,,"0.0","0.0",,,"20.6","9.4",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-09",,,,,,,"0.0","0.0",,,"22.2","7.8",,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-10",,,,,,,"0.0","0.0",,,"25.0","9.4",,,,,,,,,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-11",,,,,,,"0.0","0.0",,,"21.1","5.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-12",,,,,,,"0.0","0.0",,,"19.4","7.2",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-13",,,,,,,"0.0","0.0",,,"26.1","12.2",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-14",,,,,,,"0.0","0.0",,,"27.8","15.0",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-15",,,,,,,"0.0","0.0",,,"22.8","10.0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-16",,,,,,,"0.0","0.0",,,"10.0","2.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-17",,,,,,,"0.0","0.0",,,"12.2","1.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-18",,,,,,,"0.0","0.0",,,"20.6","8.3",,,,,,,,,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-19",,,,,,,"0.0","0.0",,,"20.6","15.6",,,,,,,,,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-20",,,,,,,"0.0","0.0",,,"10.0","8.9",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-21",,,,,,,"0.0","0.0",,,"15.0","2.8",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-22",,,,,,,"0.0","0.0",,,"22.2","8.3",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-23",,,,,,,"0.0","0.0",,,"22.8","10.6",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-24",,,,,,,"0.0","0.0",,,"22.2","13.9",,,,,,,,,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-25",,,,,,,"0.0","0.0",,,"25.0","15.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-26",,,,,,,"0.0","0.0",,,"24.4","16.7",,,,,,,,,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-27",,,,,,,"0.0","0.0",,,"24.4","10.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-28",,,,,,,"25.4","0.0",,,"24.4","15.0",,,,,,,,,,,,,"    1",,"    1",,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-29",,,,,,,"0.0","0.0",,,"23.3","14.4",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-30",,,,,,,"0.0","0.0",,,"23.9","15.0",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1945-12-31",,,,,,,"0.0","0.0",,,"22.8","13.3",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1946-01-01",,,,,,,,,,,"14.4","5.0",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1946-01-02",,,,,,,"0.0","0.0",,,"16.1","5.0",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1946-01-03",,,,,,,"0.0","0.0",,,"20.6","8.3",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1946-01-04",,,,,,,"0.0","0.0",,,"22.8","12.8",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1946-01-05",,,,,,,"0.0","0.0",,,"23.3","13.9",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1946-01-06",,,,,,,"0.0","0.0",,,"25.6","15.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1946-01-07",,,,,,,,,,,"26.1","14.4",,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1946-01-08",,,,,,,,,,,"25.6","16.1",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1946-01-09",,,,,,,"0.0","0.0",,,"25.6","16.1",,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1946-01-10",,,,,,,,,,,"25.6","15.6",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1946-01-11",,,,,,,,,,,"25.0","15.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1946-01-12",,,,,,,,,,,"28.3","15.6",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1946-01-13",,,,,,,,,,,"19.4","15.6",,,,,,,,,,,,,"    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1946-01-14",,,,,,,,,,,"25.0","11.1",,,,,,,,,,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1946-01-15",,,,,,,,,,,"25.6","17.8",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1946-01-16",,,,,,,,,,,"21.7","16.7",,,,,,,,,,,,,,,,,,,"    1",,,,,,"    1",,,,,
